CountyName,Asthma,TotalPopulation,COP,GEOID,Smoking,Drinking,Short_Sleep,Physical_Activity,neighbor_avg_density,minority,aging,disability,forest_total,wetland_total,Hdensity_total,Ldensity_total,grasses_total,water_total,forest_pct,Hdensity_pct,evi_summer,lst_summer,ndvi_summer,savi_summer,summer_count,summer_rate
Cameron,10.7,2624,11.5,42023960200,18.2,15.3,37.8,28.1,3.1390319356952596,0.021585557299843,0.3300627943485086,0.195447409733124,1061561.1490196085,11416.874509803922,1102.0509803921568,36400.81176470588,31103.7137254902,2987.603921568628,0.9093770158181348,0.0635179326959003,0.6675998863618211,25.28109292798789,0.8674827403234195,0.5974850562302385,56.895083532219566,2.1682577565632455
Chester,10.6,4125,6.3,42029307300,14.2,19.9,34.1,20.3,2.245076698658076,0.2004320691310609,0.1166586653864618,0.0806529044647143,5470.827450980392,539.6784313725491,1288.886274509804,5798.164705882354,6279.572549019607,6.0,0.5856181199245051,0.1349881034241448,0.5987663813735556,32.861318779360126,0.7781791989460571,0.5398721840688989,48.99791169451074,1.1878281622911695
Clarion,11.5,1924,11.4,42031160702,21.6,17.4,38.1,29.6,0.1557668300220409,0.0527086383601757,0.2337725719863348,0.2176671547096144,55097.12941176471,22.254901960784316,536.8039215686274,7427.560784313726,33834.35686274509,467.1607843137256,0.5944893182577815,0.0428461847536253,0.6049363437894095,29.25669151316601,0.7915440860654663,0.5484102620285799,41.35452028639618,2.1494033412887825
Cambria,11.2,2372,11.3,42021012100,21.2,16.6,39.7,30.0,0.3170996255033368,0.0265379975874547,0.2002412545235223,0.195416164053076,134891.0431372549,975.2666666666668,430.0274509803921,8790.376470588237,19551.88235294117,7040.996078431372,0.8008906883626854,0.0255797623498727,0.6551126037011534,26.30034955928724,0.8388448087195758,0.581260853048677,50.53662052505967,2.13054892601432
Bucks,9.4,2486,4.9,42017104506,8.6,18.3,32.0,15.2,0.7224080634305652,0.115268817204301,0.2787096774193548,0.0468817204301075,5033.2313725490185,182.17254901960783,604.5215686274511,5292.698039215689,6495.7843137254895,43.0,0.2443228300690158,0.0840204212697774,0.5549500953088088,30.858089121874062,0.7514211209038393,0.5108027584309175,22.96731742243437,0.9238663484486873
Butler,9.8,2607,6.0,42019912102,11.5,20.6,37.1,18.4,2.505421026830332,0.0698557327258921,0.1974183750949126,0.1317388003037205,113.0,14.0,652.3921568627452,1130.9647058823534,0.596078431372549,0.0,0.2300884955752212,0.1034383265207982,0.4447115243155783,37.29645115949673,0.6625329380098145,0.4207040354569356,29.492076372315033,1.1312649164677804
Centre,10.8,3325,5.8,42027011503,15.8,17.8,39.4,27.8,3.645302234667582,0.3101067168863779,0.0860012554927809,0.0546139359698681,310.9137254901961,0.0,679.7490196078431,985.1960784313724,516.4823529411765,0.0,0.4522407073395305,0.3315468223565791,0.455543538807952,33.24807509239163,0.6795904657113587,0.4232671955637047,36.36073985680191,1.0935560859188544
Bucks,10.6,2359,6.6,42017103101,15.3,19.7,37.9,21.3,4.0507789218200045,0.1366874443455031,0.1487088156723063,0.1447016918967052,172.19607843137257,45.298039215686266,520.0941176470587,674.729411764706,91.58431372549016,5.709803921568628,0.1621498519699385,0.1913906985161057,0.3802421736794267,39.02210476313648,0.6106124345489848,0.3665795536793688,29.355193317422437,1.2443914081145586
Chester,9.8,3215,5.9,42029300303,10.5,18.4,30.7,18.1,3.66476765789718,0.1710763680096211,0.2333132892363199,0.1190619362597715,855.16862745098,35.71764705882353,694.0823529411765,2275.23137254902,18.49411764705882,2.0,0.3014151549058093,0.2662225762891898,0.4559948543978435,35.3430711848622,0.6768080374964726,0.4270385790228388,35.763997613365156,1.1124105011933174
Centre,9.6,3372,5.6,42027011904,11.3,20.7,32.1,17.2,1.079606889190522,0.1220347917764892,0.2063784923563521,0.0985767000527148,62784.54509803906,60.0,689.5960784313726,6570.466666666665,50149.258823529446,65.0,0.810051480759692,0.0406034791608614,0.6267554908043483,27.52762339585407,0.8134670121311557,0.562062337208989,35.60316945107398,1.0558472553699283
Chester,10.4,3927,4.8,42029302400,11.9,20.9,34.3,20.0,17.806370668909967,0.3004414437808361,0.100753051155544,0.151129576733316,82.38039215686274,0.0,434.18823529411776,899.8000000000001,10.0,0.0,0.0,0.3684766704600876,0.4252758912320147,37.78399395436814,0.6294195582890936,0.3988916172303611,35.53981861575179,0.9050119331742243
Chester,10.1,6197,4.5,42029300600,11.2,21.5,33.4,16.8,14.732384920436017,0.1526064791975004,0.093734583127775,0.0871567176451241,1330.2117647058824,215.3372549019608,856.3215686274508,1879.3019607843128,360.2196078431373,383.9333333333333,0.3281034421763893,0.1572709537373719,0.4680781398057274,36.19142204659582,0.680645028000039,0.4311760488564927,52.578365155131266,0.8484486873508353
Bucks,10.1,3643,6.7,42017100306,14.7,17.1,39.8,23.2,17.465656429083126,0.5874296894106138,0.1408657373440939,0.1508926387869895,18.0,48.58823529411765,415.9176470588236,1235.9254901960785,14.0,0.0,0.0,0.0979360544602532,0.4032472915828508,39.3272320078331,0.5833052506122548,0.3718323914428298,46.020045346062055,1.2632458233890216
Cambria,10.7,2239,10.0,42021010300,17.9,16.7,38.5,28.0,3.197916636720164,0.093312597200622,0.2091757387247278,0.1893468118195956,22374.043137254885,4.996078431372549,266.7333333333333,4639.866666666667,3248.219607843138,157.25490196078434,0.7513198505060402,0.0007057059264595,0.6904525164505847,27.009322530539627,0.8591638848223099,0.6126539519913339,42.215035799522674,1.8854415274463008
Bucks,9.8,7541,5.3,42017104000,10.7,19.7,34.6,17.0,4.098657557606833,0.0604358871506885,0.1859874314747961,0.0490707313812006,22819.69803921568,1643.3019607843137,1596.109803921569,11936.43137254902,49325.52549019609,2859.4392156862746,0.3772317105465987,0.0949883048981838,0.5193822346677989,32.138705455529816,0.7205675656249545,0.4822703369593733,75.35600715990454,0.9992840095465394
Bucks,10.7,6908,7.2,42017101405,18.3,18.7,39.4,24.5,4.589231953531774,0.188806473364801,0.1815576534052596,0.1245785569790964,109.21176470588236,0.0,725.9960784313726,2954.145098039216,57.0,0.0,0.009156522675859,0.2729286065392239,0.4394224100438019,37.9668537854428,0.6278459269659968,0.4060778261371707,93.77733651551313,1.3575178997613366
Bucks,10.1,5175,7.9,42017103400,13.8,16.9,34.9,21.5,3.1733241600357096,0.0241359335779107,0.276501255068546,0.0878547982235952,39163.12549019602,2023.176470588236,669.0823529411764,9101.09019607844,29399.55686274512,79.0,0.5102123375960809,0.1156866882355699,0.5747229424678564,31.24870907542468,0.8049293448794287,0.5308149872405044,77.08156324582339,1.4894988066825776
Bucks,10.1,5405,4.5,42017104204,11.1,21.4,36.2,16.4,0.3695210029125757,0.0932031681709338,0.0874930926505802,0.0585743230797568,3339.035294117646,121.80000000000004,912.7176470588232,3325.658823529412,8452.050980392156,18.0,0.2880801546530994,0.1374047769428082,0.5181204667325808,30.61926700970089,0.7067053955459768,0.4813996523932494,45.85865155131265,0.8484486873508353
Cambria,10.3,4982,7.9,42021011300,12.8,17.0,36.0,22.6,3.5868596925237934,0.0273972602739726,0.201450443190975,0.1065672844480257,1742.976470588235,0.0,271.843137254902,4834.509803921568,89.67843137254901,20.80392156862745,0.593400066147834,0.0221581073283323,0.5549912262232026,31.902478004373695,0.7539865053783864,0.5068988594924813,74.20683054892602,1.4894988066825776
Bucks,11.3,6885,9.6,42017100408,23.0,18.1,41.2,29.7,18.8792373922143,0.2062865266150687,0.1546359184962881,0.1255725793713473,135.45098039215685,82.0,461.5764705882353,2550.141176470588,2.0,0.0,0.1328894035900405,0.0762009141730811,0.4144963370884946,38.10823838268151,0.6020681594291977,0.3807531785020888,124.6201431980907,1.8100238663484487
Bucks,9.2,2612,5.3,42017104400,9.1,17.0,31.9,16.5,0.1502279359879063,0.0903201219512195,0.2648628048780488,0.1082317073170731,1276.439215686274,86.89803921568627,647.8392156862745,1541.7882352941172,63.65490196078432,199.46666666666667,0.3376027675027345,0.1435541377369112,0.4754818730200175,30.83573597832388,0.7110104779929576,0.4439742266467087,26.10129832935561,0.9992840095465395
Bucks,9.7,5993,6.2,42017102104,12.7,18.0,35.9,20.8,11.337519651202555,0.1200905123646355,0.2178761920155164,0.1063520284467431,6131.164705882354,316.2823529411765,2197.286274509804,6751.682352941172,8302.647058823533,5.0,0.2699170486751389,0.2589468649385694,0.5162581016126148,32.468961949907104,0.7194453728874952,0.4757596514546415,70.05659665871121,1.1689737470167063
Butler,10.1,4333,8.3,42019911502,14.0,18.1,36.7,22.9,0.3384461928842343,0.021321961620469,0.2629708599857853,0.1625207296849088,34146.47843137255,14.0,2023.7686274509808,8254.643137254901,26566.76078431373,129.41568627450982,0.5936849687482487,0.2104983713165691,0.5890386448980873,30.3595513971266,0.7887822206362262,0.5371147600539466,67.80783054892602,1.56491646778043
Cambria,11.0,2509,9.8,42021013100,20.1,18.0,39.2,27.8,0.4172590118182263,0.026075022872827,0.2849954254345837,0.1505032021957914,61675.18823529416,22.0,396.6549019607843,5620.235294117644,15641.078431372543,1780.0549019607845,0.7871908066376584,0.0479005803434605,0.6553152396382618,25.66300693562614,0.8267340927023045,0.586732106532085,46.359613365155134,1.8477326968973746
Chester,12.0,4180,6.9,42029305400,18.9,17.1,42.4,29.7,16.07776783928449,0.6210078069552875,0.0726283416134374,0.1452566832268748,224.7372549019608,0.0,692.972549019608,412.8274509803922,4.345098039215687,0.0,0.237750401340127,0.509320460873305,0.408595944695056,38.74815786878222,0.5841633046747712,0.3803530235585072,54.37990453460621,1.3009546539379477
Cambria,10.3,4236,9.2,42021011500,16.5,17.0,37.0,25.5,1.5574507482764324,0.0135103105001185,0.2547997155724105,0.1950699217824129,107756.55686274506,63.92941176470588,1346.3333333333333,9117.062745098045,18964.90980392157,40.93725490196078,0.8125441945719186,0.0449208452878551,0.6920257403816042,26.07992435924121,0.8537165164802917,0.6125628863197307,73.47791885441528,1.7346062052505968
Bucks,10.3,4711,5.9,42017102500,15.0,19.9,37.8,20.5,3.36354901527467,0.0908329845123482,0.13143574717455,0.1031812473838426,440.67843137254897,40.0,568.9686274509802,1718.0745098039213,111.50980392156865,1.0,0.183994375873208,0.1810293134464149,0.4419564538985875,35.70633499776655,0.6754352683235919,0.4183940122263017,52.405658711217185,1.1124105011933176
Bucks,10.2,3125,6.8,42017100102,15.0,17.2,37.3,23.1,24.13364972893328,0.213737528779739,0.1822716807367613,0.1369915579432079,909.0313725490196,819.650980392157,3657.0901960784327,2411.517647058823,278.7725490196078,1870.3607843137256,0.1671246705176378,0.4896135146553885,0.3358974638034353,36.6449802722115,0.4689366353381874,0.3009244836691668,40.06563245823389,1.2821002386634845
Butler,11.0,4090,10.1,42019910100,19.4,18.5,39.9,27.6,0.211008454405088,0.04442200908632,0.2203432609793033,0.1696113074204947,161278.74509803907,218.52941176470588,1924.121568627451,14312.886274509803,35331.29803921573,402.2941176470589,0.7636580486153806,0.2614179936451775,0.6508090714281641,28.19786118470332,0.8342391524311941,0.5823886834580655,77.88570405727923,1.9042959427207635
Butler,10.5,2766,9.4,42019910800,17.9,17.9,39.0,25.8,0.9222723156706396,0.0305709023941068,0.2114180478821362,0.1495395948434622,28228.466666666667,243.63529411764705,939.5607843137254,5364.074509803922,14658.011764705892,79.79607843137255,0.6487374238687436,0.1417600213700185,0.580800693285523,30.207805420427075,0.7871300633502661,0.5340346740225973,49.0222338902148,1.7723150357995228
Columbia,11.0,3645,11.1,42037050500,19.1,15.4,37.1,29.7,6.271287598275997,0.04906600249066,0.2341220423412204,0.1589041095890411,34494.560784313726,1533.8980392156864,1463.3921568627452,7720.505882352943,19320.5137254902,1313.1764705882351,0.6911963272868366,0.185076306727587,0.6159119237994876,30.75733183388825,0.7972772649016827,0.5474515229536522,76.28402147971362,2.092840095465394
Crawford,10.6,5228,9.5,42039111300,18.7,17.9,35.0,25.1,0.2573980987573641,0.040869891263592,0.2189726284214473,0.1402324709411323,116486.35686274504,16110.952941176469,1721.9372549019608,18308.66274509803,80531.8509803922,2257.545098039216,0.6088828512476476,0.0418133702578491,0.6064740015179758,27.59541815752569,0.7769146890314504,0.5487049887682645,93.64233890214798,1.791169451073986
Carbon,11.7,4141,9.4,42025020400,20.8,17.7,40.7,27.8,0.6643338538041663,0.2346815209493824,0.1571809154759021,0.2751271494308549,2012.301960784312,1.0,895.278431372549,590.8352941176472,313.1490196078432,31.87450980392157,0.5380512416761996,0.5048708693976242,0.4310465366526524,35.18819948780959,0.6625729957513116,0.4056834782305477,73.39156563245824,1.7723150357995228
Chester,10.0,4531,5.3,42029302102,9.8,17.4,31.8,19.8,4.10773381273544,0.3283870967741935,0.1759139784946236,0.0606451612903225,2191.1843137254896,77.12549019607843,701.2313725490196,3411.1137254901955,459.3372549019608,0.0,0.2458013573105778,0.1035545315243772,0.5125646658096625,33.49801052437403,0.7292801562195307,0.4722356128262658,45.2775584725537,0.9992840095465394
Chester,10.7,2770,6.3,42029306300,16.0,20.1,36.6,25.6,0.6015935294548307,0.3290229885057471,0.1016522988505747,0.0883620689655172,202.49411764705883,7.984313725490196,202.77254901960785,1440.7215686274506,10.545098039215686,0.0,0.1876597722519172,0.0789061442357901,0.5314476455292111,35.42143391005828,0.7363152289571653,0.4894254840530727,32.90284009546539,1.1878281622911693
Butler,10.3,6820,7.2,42019912800,15.1,19.3,38.4,21.7,1.069886819737234,0.0213625866050808,0.2003464203233256,0.0968533487297921,36879.13333333333,129.0,1760.149019607843,10421.388235294122,17441.266666666674,245.0,0.5577164152234872,0.0903332605528052,0.5897036482928484,30.1217618520734,0.7946892426127299,0.5396734647102784,92.58272076372316,1.3575178997613366
Carbon,11.5,5593,10.3,42025020900,19.9,18.8,38.9,27.1,0.0987179992809408,0.0255265976436986,0.2126026419136022,0.1169225276686897,1031.4235294117643,15.643137254901962,2077.576470588236,1755.4392156862746,1541.113725490196,155.686274509804,0.3535490641147018,0.3339109294011498,0.3716772771980534,37.244724887104496,0.591770698826253,0.3610168216855844,108.61632696897377,1.9420047732696903
Cambria,13.7,2727,13.5,42021013500,28.0,15.0,46.1,38.1,13.884684915108412,0.2934158197083517,0.2231551038444542,0.2708793636765356,978.1058823529414,0.0,648.749019607843,1021.38431372549,39.12156862745098,0.0,0.6452326826158603,0.2498080770834971,0.5529735889738888,31.58856266001149,0.7289522441493106,0.4979610495812281,69.41158711217184,2.545346062052506
Chester,9.5,5552,4.6,42029302203,10.3,18.9,32.6,16.8,1.9573625787070648,0.1938883034773445,0.1597471022128556,0.0541622760800843,2343.517647058822,61.0,437.913725490196,4028.329411764705,348.63137254901955,0.0,0.2352705920545117,0.0228355482322599,0.5619036403324941,33.3736875050696,0.7838635806659439,0.5103970286280936,48.15266825775656,0.8673031026252982
Carbon,11.4,4261,11.5,42025020501,21.1,16.7,38.4,29.1,3.476485669823503,0.0098062106000466,0.2575297688536073,0.1790800840532337,41135.12156862752,489.0980392156863,1799.23137254902,10444.525490196078,23516.258823529413,56.63137254901961,0.6204230228907954,0.191386735948248,0.5880350813110606,32.2477991022157,0.7872207198715138,0.5354392742031503,92.38946300715992,2.1682577565632464
Clinton,13.0,1829,11.5,42035030600,25.7,17.3,45.5,34.1,2.8139070408335285,0.1072736787022501,0.1145996860282574,0.2454212454212454,0.0,0.0,901.721568627451,832.5725490196078,106.49019607843135,171.01176470588237,0.0,0.3187236614928307,0.2812417970526817,38.64372323338864,0.4604512925410098,0.2734260822986522,39.65743436754177,2.168257756563246
Butler,10.4,4931,8.3,42019911100,14.6,17.8,37.4,22.9,0.7650078690605894,0.0203745626672154,0.2397612677505659,0.1265692529327022,34208.8549019608,488.0,1377.227450980392,10000.60784313726,21410.643137254905,218.0,0.6130047970609144,0.1045578926687035,0.5725322086784118,27.62507068358992,0.7827824825833233,0.5291911445409455,77.166031026253,1.56491646778043
Centre,10.1,2783,7.2,42027011001,14.5,20.8,33.5,20.4,5.6715380450556925,0.0956,0.2204,0.126,25122.737254901964,76.05882352941177,1970.909803921569,6064.054901960784,20451.88235294119,65.49019607843137,0.7750738413979495,0.1741148708071518,0.5674606493001514,27.243640481369365,0.7640578953564722,0.5180731803565503,37.779723150358,1.3575178997613366
Chester,9.9,1832,6.4,42029301700,10.8,18.7,30.5,18.1,0.3039286460913729,0.099076923076923,0.3144615384615384,0.0941538461538461,22426.639215686275,2696.7921568627444,209.91372549019604,4862.533333333333,14307.592156862744,96.0,0.5800814962178208,0.1143326856972052,0.6381500598969959,30.911469131730005,0.8459853222232925,0.5775640296263287,22.10642482100239,1.2066825775656325
Butler,9.7,2922,4.6,42019912303,10.9,22.4,36.4,16.2,0.9612354330431186,0.0761281433000344,0.1181536341715466,0.04753703065794,92.14901960784314,0.0,302.71372549019617,405.2666666666668,7.199999999999999,0.0,0.2913865009788067,0.1465048191522437,0.4652508344313253,36.78559205732192,0.6900946553412385,0.4405632336705281,25.34259665871122,0.8673031026252984
Bucks,9.4,4155,5.5,42017105511,9.9,16.3,34.1,18.3,1.807197918400111,0.1320397539044013,0.1954566966398485,0.0700425934690014,1403.988235294118,498.678431372549,411.9411764705884,2525.929411764705,189.14509803921567,17.0,0.4012965864749436,0.1154362416107382,0.518311522052395,33.6370824905399,0.7423021902219962,0.4741392265996835,43.08705250596659,1.0369928400954653
Crawford,10.5,1272,12.0,42039112002,19.2,14.9,34.6,28.4,0.0703416931594,0.0306278713629402,0.3667687595712098,0.2228177641653905,19087.172549019622,6157.1372549019625,239.71372549019608,9293.21960784314,19264.52156862745,19180.501960784317,0.5108117986640854,0.0041716426456394,0.4248008075634492,27.89495289530063,0.5539482570807345,0.3868291626786141,28.77937947494033,2.2625298329355608
Clearfield,11.4,2748,11.4,42033331800,20.5,17.2,40.2,28.6,0.1992621808904591,0.0708752904725019,0.2327652982184353,0.2137877614252517,79759.67058823549,366.3607843137255,440.0,8606.78431372549,22120.68235294118,100.5764705882353,0.7232294310024274,0.034090909090909,0.6472475452051653,27.10577179599756,0.8427305845229842,0.5807152992291535,59.06560381861575,2.1494033412887825
Centre,11.7,3170,10.6,42027010300,20.9,18.5,37.4,28.4,0.1348648092641418,0.0754433423504658,0.1644123835287045,0.2434625788999098,825.0117647058827,85.05098039215684,870.4588235294117,1250.2156862745098,215.86666666666667,3.941176470588235,0.4749641122170567,0.3967706911387728,0.4875208354055501,32.127598267270855,0.6709402013309171,0.4511039426330177,63.35460620525059,1.9985680190930788
Centre,10.5,3558,8.3,42027010901,15.6,18.5,34.3,22.4,0.3618204842982559,0.0163415919873484,0.261201897733263,0.1979441222983658,80526.64705882358,424.1607843137255,1460.0666666666668,11132.03921568628,44181.50588235294,414.0,0.8011339566320634,0.0246564083831788,0.6047255225310029,26.146487388008605,0.8066475653443956,0.5516310996744599,55.67972792362769,1.5649164677804295
Cumberland,10.7,4659,6.0,42041010600,13.7,19.7,37.0,19.9,13.874657514184948,0.1016512974479948,0.1616984773750804,0.1067981985846021,197.4274509803921,0.0,2213.772549019608,1703.1490196078423,59.0,4.8549019607843125,0.1238280629270618,0.5072699960319708,0.3576387941222047,40.91431351040093,0.5384660067324846,0.3264521046538053,52.705632458233886,1.1312649164677804
Chester,9.2,3383,5.9,42029311403,8.8,16.0,28.6,18.6,7.023970747778728,0.0814755838641188,0.3426220806794055,0.1194267515923566,3447.5764705882334,90.32156862745096,140.28627450980392,3334.741176470588,2943.5725490196087,0.0,0.2693531801822709,0.0570262488468957,0.6136074954921601,32.66959137001862,0.8155157048125599,0.5544637336267795,37.63284725536993,1.1124105011933176
Centre,8.3,1650,3.8,42027011903,6.0,18.3,28.8,13.3,0.3595767734283028,0.1538461538461538,0.4244264507422402,0.0384615384615384,1098.2941176470588,0.0,159.10196078431375,1627.61568627451,1576.8117647058823,0.0,0.3934943673790013,0.0251411106455349,0.5542300332210449,31.68845103603696,0.7567611374762693,0.50919240709331,11.821718377088304,0.7164677804295941
Centre,15.0,7317,5.9,42027012100,19.3,19.0,42.4,34.6,44.89795281104045,0.2436690223792697,0.0,0.0627208480565371,41.44313725490196,0.0,879.1803921568628,493.07843137254895,11.474509803921569,0.0,0.0358629825889477,0.306109522683783,0.3204064576502832,37.19337407802957,0.4914992177192629,0.3077568467257352,81.39507637231505,1.1124105011933176
Bucks,10.8,6456,6.9,42017100402,17.8,19.4,39.7,23.6,15.051478691271758,0.1853073463268365,0.1263868065967016,0.1553223388305847,207.0,431.8352941176471,849.1333333333332,2849.5294117647054,44.321568627450986,0.0,0.038647342995169,0.1376397618794711,0.4199791887988996,37.98399531585025,0.5920484942272943,0.3829981878641163,83.9896324582339,1.3009546539379477
Bucks,9.4,2227,5.6,42017104703,9.3,17.5,32.1,16.8,9.199700209215088,0.0763102725366876,0.2846960167714885,0.0834381551362683,380.8705882352941,0.0,199.25490196078428,1960.043137254902,92.69019607843138,0.0,0.2164597104672474,0.0840385750836449,0.5155785685434816,35.02825602591427,0.7278536197203671,0.4732997275100059,23.513718377088303,1.0558472553699283
Clarion,12.2,3931,7.5,42031160600,15.8,19.3,37.8,24.6,0.0927308859980111,0.1148632580261593,0.1189060642092746,0.1502972651605232,394.5607843137253,1.5803921568627453,1247.7215686274503,1477.137254901961,26.419607843137257,60.49411764705883,0.3653603411090019,0.3465768192375751,0.3684815572359605,33.42392328273381,0.5879114487968303,0.3576024800293974,55.58752983293556,1.4140811455847255
Chester,10.5,7068,6.9,42029301300,14.9,18.9,33.5,21.8,1.3513228804041209,0.0681882220343758,0.1669484361792054,0.1156663848971541,7729.415686274509,700.9490196078431,1213.6,8353.094117647059,11713.674509803925,293.3725490196079,0.2337553354868922,0.2487074592526529,0.5607063508223011,34.16356108958007,0.7647596935231229,0.5119549045852245,91.95147494033414,1.3009546539379475
Crawford,11.2,2264,12.8,42039112001,21.4,15.1,35.6,30.1,0.0527046682242504,0.0272614622057001,0.3126807104502271,0.2205700123915737,48755.364705882326,2821.003921568627,348.57647058823534,13589.823529411777,29165.58039215685,16137.741176470588,0.6312045459773642,0.0028688109622329,0.50331514717104,24.67990573960164,0.6835645336660624,0.4657199340753712,54.63858711217184,2.413365155131265
Centre,11.4,3683,10.0,42027010802,19.7,19.4,35.4,26.0,0.0534070353457266,0.0387062566277836,0.1328207847295864,0.088016967126193,171628.51372549016,1229.0705882352945,904.0,12614.61960784314,55090.19607843139,529.5450980392156,0.8501301865581963,0.0143805309734513,0.5889970849437075,26.26500921802096,0.8073391210361672,0.5422833328175208,69.44081145584725,1.8854415274463008
Bucks,9.7,3478,6.7,42017105009,12.8,16.5,34.6,21.4,1.64423938874587,0.0282722513089005,0.2984293193717277,0.1137870855148342,199.0196078431373,0.0,216.51764705882357,2307.419607843137,116.0,0.0,0.0803940886699507,0.0277113670941099,0.4940045929453507,34.03088595119503,0.7099840732975595,0.4594030931455012,43.93568973747017,1.2632458233890216
Bucks,9.4,4915,5.7,42017105003,9.1,18.3,33.4,17.1,2.6266357099065334,0.1845794392523364,0.3047118380062305,0.0687305295950155,3884.654901960785,387.9725490196078,452.2470588235294,7124.996078431372,3421.690196078431,128.97254901960784,0.3418044048629751,0.1200107524084528,0.544090053527221,31.4292263900312,0.7565289481214511,0.4996469126451888,52.82158711217184,1.0747016706443915
Butler,10.4,7628,8.0,42019911800,16.5,19.1,38.4,23.2,1.3143090490216005,0.0189484251474463,0.2055464926590538,0.0790563433304053,70769.49803921563,1203.2745098039218,5300.929411764706,17864.368627450982,30719.560784313704,444.1490196078432,0.6414509363788172,0.2119546923698914,0.5894328390824963,29.417891682946426,0.7887742617471533,0.5387009007200655,115.05718377088306,1.5083532219570406
Bucks,9.5,5820,6.1,42017105013,11.7,18.4,34.5,19.1,3.215168692019579,0.0868548261344144,0.1755808513956026,0.0771869639794168,422.5372549019607,17.0,571.6392156862746,6396.301960784312,904.8784313725492,2.0,0.1112327953446499,0.1681713407606607,0.4954006646577261,35.02377267775984,0.7030879607367276,0.4602129206394674,66.93694510739857,1.1501193317422436
Chester,10.2,3581,8.4,42029311500,13.0,16.8,31.8,22.7,0.3836911455057327,0.0494252873563218,0.2982758620689655,0.1192528735632183,12066.529411764708,1971.376470588235,700.2705882352941,5467.788235294118,21440.06274509808,268.0,0.4604865508707442,0.0714009710532063,0.6268065794642899,31.71131860890545,0.8070924506037007,0.5658660200019388,56.71483532219571,1.5837708830548927
Chester,9.3,4162,4.1,42029304504,9.6,19.4,31.8,15.8,0.497619355073329,0.3067776456599286,0.1151010701545778,0.0473246135552913,3331.38431372549,543.9529411764706,462.8392156862746,3376.44705882353,2157.7019607843145,5.0,0.3122390385907996,0.0782552701145529,0.5642307646706236,34.0618895170126,0.7832457809604917,0.5190822757558592,32.17355131264916,0.7730310262529831
Carbon,10.9,3481,8.7,42025020107,18.3,17.5,39.6,26.2,0.2121989067777015,0.2622563496751329,0.1615475487300649,0.16066154754873,14103.125490196086,630.5098039215686,61.28627450980392,7021.360784313729,598.9490196078431,50.47058823529412,0.591232036731115,0.0,0.6089168246041754,28.53827093757021,0.8370446292593408,0.5565603279464367,57.10003102625298,1.6403341288782816
Bucks,10.1,3247,7.2,42017100105,15.8,18.7,38.0,22.9,22.49209337003811,0.1729096989966555,0.1789297658862876,0.0933110367892976,118.11764705882352,68.98823529411764,674.7764705882353,2096.95294117647,81.17254901960783,0.0,0.0,0.2236790106237069,0.4109684312916929,37.77469923896291,0.5946674160539751,0.3756993251158539,44.0786062052506,1.3575178997613366
Bucks,9.4,5307,6.1,42017105206,10.9,16.8,34.2,18.5,2.848245924637292,0.3017196456487754,0.1613687684557929,0.04794163626889,1270.686274509804,38.14117647058824,661.7607843137254,3776.050980392156,1840.976470588235,1.0,0.2273312244425584,0.0969546486201399,0.513589098992529,33.23459542404404,0.7263693092063526,0.4752792895765978,61.03683293556085,1.1501193317422433
Bucks,8.7,4593,4.5,42017105401,6.3,16.3,29.9,14.3,0.6230556758282867,0.0962566844919786,0.3315508021390374,0.0874215298767728,14839.752941176474,1314.325490196078,689.921568627451,8153.3450980392145,15856.098039215683,46.9843137254902,0.4004973921398722,0.0368953561075427,0.5712385607117259,30.192621761192324,0.7700665955112247,0.5217795596749576,38.96924821002386,0.8484486873508352
Bucks,9.6,5472,6.0,42017100213,14.7,17.1,39.7,24.2,18.2422832623286,0.5053889868704684,0.1467764060356653,0.0844601214971585,146.70588235294116,289.12549019607843,628.5529411764705,1331.7568627450985,53.71372549019608,12.815686274509805,0.1203421545041433,0.1170319626156562,0.4405698606585457,36.85407210405754,0.6430048144607073,0.4024161987605261,61.902816229116944,1.1312649164677804
Chester,10.2,2526,5.8,42029300900,13.7,20.6,33.7,19.7,11.315730217062905,0.0768928991761475,0.1679089839152608,0.0502157708905453,156.2156862745098,35.83529411764705,817.5607843137254,1503.2235294117645,7.0,61.94509803921569,0.0640140579892054,0.3104883968572224,0.3881637517342921,38.47943028728373,0.5842742016242272,0.3642865655456518,27.623226730310257,1.0935560859188542
Centre,10.4,3466,7.5,42027011101,13.2,18.2,33.4,21.9,4.534954599652682,0.0937300063979526,0.2396033269353806,0.1161228406909788,357.764705882353,0.0,419.2509803921568,1577.274509803921,681.9960784313726,0.0,0.3364353830976652,0.1859431853258378,0.4805096138670567,32.942926279613744,0.6886859888327945,0.4465749492843749,49.01205250596659,1.4140811455847255
Bradford,11.1,2798,9.0,42015951000,19.2,18.5,39.0,25.3,0.0427280138067193,0.0519388118107435,0.175382426182853,0.1134827463536108,239.78039215686272,5.698039215686274,699.7333333333331,2061.301960784314,36.36470588235294,9.631372549019607,0.1775317283789088,0.184826712697274,0.4541670746343234,36.953743750861015,0.6429487426258487,0.4249549907596252,47.47918854415274,1.6968973747016705
